names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
KIZ	3.6274228	0.53173846	0.00028626424839675477	0.003116902767300144	0.4705677464298154
CXXC5	3.6245975	0.7714911	0.0002894118493576102	0.003146447861626825	0.38697318007662834
ELP3	3.6245594	0.6265705	0.00028945460569203697	0.003146447861626825	0.45768025078369906
C1D	3.6233757	0.5339473	0.00029078299085882273	0.003159586446165874	0.44096133751306166
WDR43	3.620894	0.44751698	0.0002935868771945503	0.0031887401027966117	0.898989898989899
MT-ATP6	3.619634	0.20854536	0.00029502006213863127	0.0032029882764396935	0.9986067572274469
UBR4	3.618603	0.49387664	0.00029619753952537224	0.0032118084062009652	0.5444096133751306
PRCC	3.6172667	0.50719553	0.00029773045096387275	0.003227104637490552	0.5221177290142808
NAT10	3.615663	0.61351323	0.00029957975236685996	0.003245816257889382	0.42459073493556254
SF3B1	3.6139069	0.41735885	0.0003016175183477466	0.0032665536158194815	0.8847091605712295
RNFT2	3.6075306	0.58825636	0.0003091251180376583	0.003339639476204632	0.43225357018460464
ELP2	3.6050107	0.4408015	0.0003121401499218781	0.0033694539782773533	0.5966562173458725
SCAP	3.604209	0.54712397	0.00031310523735630154	0.003377109329605585	0.3894113549285963
CAAP1	3.600009	0.6628556	0.0003182062613872284	0.0034293253804790194	0.4231974921630094
APOOL	3.5995126	0.6459572	0.0003188142233796989	0.003434475019453222	0.41274817136886105
NSUN2	3.5993598	0.4785698	0.00031900150724611015	0.00343509048582072	0.5287356321839081
RIPOR2	3.5942817	0.4412618	0.0003252876541436083	0.003498499207747455	0.584813653779171
ENSG00000266049	3.5864165	0.45352376	0.00033525335908954313	0.003601278757204034	0.5315221177290143
LINC01446	3.5834765	0.7444156	0.0003390512095048991	0.003639112880220741	0.33786137234413094
FKBP5	3.5819492	0.7136982	0.000341039968729358	0.0036574839068159062	0.4110066179031696
VPS50	3.579964	0.4306921	0.0003436416733733546	0.0036794055518632645	0.6478578892371996
ZNF586	3.5783222	0.87909853	0.00034580709569754885	0.0037010894877313083	0.30895158481365376
NBPF20	3.5775204	0.6972134	0.0003468692603423051	0.00370944910381461	0.38140020898641586
BCR	3.5765276	0.9107806	0.0003481885495476346	0.0037210858662515642	0.30755834204110066
CDC37	3.5754585	0.4125398	0.0003496145706709145	0.003734268459618554	0.6192964123998607
HERC2	3.574084	0.41880494	0.0003514560538102392	0.003752418943452121	0.588645071403692
SPOP	3.5721369	0.43216413	0.00035408035537129126	0.0037784837728310687	0.6638801811215604
HDHD2	3.5720603	0.47471586	0.0003541836416468027	0.0037784837728310687	0.4907697666318356
KIF21A	3.5669823	0.40242532	0.0003611157675839755	0.003850880183371259	0.7836990595611285
PNISR	3.5661042	0.38196272	0.0003623273477205995	0.003862239777217198	0.7432950191570882
LINC00630	3.5652642	0.8400578	0.0003634898062220266	0.0038715038158264516	0.3434343434343434
ICE1	3.564806	0.41495925	0.0003641253433967837	0.003875145237206174	0.709508881922675
ECPAS	3.5630498	0.40120408	0.00036657120687727974	0.0038960264574128	0.7823058167885754
PPA2	3.5629733	0.44779086	0.0003666778964200127	0.0038960264574128	0.6837338906304423
CLDND1	3.562477	0.5383422	0.0003673720864178073	0.0039018315802113435	0.46325322187391155
DHX30	3.5595753	0.59275025	0.0003714550790011665	0.003942024085274542	0.430163706025775
HLA-E	3.5566354	0.44550347	0.0003756350291488287	0.003983180122267994	0.5444096133751306
PI4KA	3.556139	0.5183635	0.00037634505850633426	0.003988663634357252	0.5050505050505051
ATP6V1C1	3.5560627	0.7605498	0.00037645440507649434	0.003988663634357252	0.3563218390804598
MCU	3.5554898	0.56213206	0.00037727545145353726	0.003995758824323118	0.49669104841518635
PTCH1	3.5536954	0.7032527	0.0003798589152983854	0.004021506759514755	0.39219784047370254
CCDC6	3.5534282	0.70338106	0.00038024509824978133	0.004023981105896744	0.36502960640891674
GIT2	3.5513663	0.7640815	0.00038323658164319147	0.004052389062223057	0.34656913967258796
THOC2	3.5479681	0.3894338	0.0003882150353189405	0.004098463770869119	0.8491814698711251
NBPF14	3.5450666	0.57245827	0.00039251407227910106	0.00413888290437967	0.4454893765238593
NFAT5	3.5438828	0.43619877	0.0003942803667553441	0.004155847332178034	0.8700801114594218
ENSG00000258028	3.543463	0.46166453	0.0003949088995677041	0.004160810613289587	0.6332288401253918
FAM217B	3.5392249	0.9357711	0.0004013039676449545	0.004223132224104181	0.30616509926854757
MGME1	3.534834	0.5771128	0.0004080314384621425	0.004290507472243557	0.4120515499825845
DNAJC13	3.5338414	0.50095195	0.0004095669631070435	0.004304938613016407	0.5276907001044933
PPP1CC	3.5334976	0.4573057	0.000410099747229895	0.0043088227024835266	0.542319749216301
SRFBP1	3.530863	0.8840085	0.00041420598391972034	0.004348503792200946	0.31974921630094044
C9orf85	3.528725	0.6415595	0.00041756677722256226	0.004382043718184924	0.40369209334726575
CAPN7	3.528076	0.4815216	0.00041859204609306515	0.004391057183042237	0.5238592824799722
ABCA5	3.5254796	0.41936046	0.0004227166766512498	0.004430802719164589	0.6774642981539534
CEP192	3.5252888	0.40779865	0.0004230214513200821	0.004432237064188538	0.6698014629049112
CUL1	3.5222342	0.37807095	0.00042792583715428037	0.004480066092825435	0.7641936607453849
DNTTIP2	3.522005	0.6664812	0.00042829579811010674	0.0044803848591042595	0.3841866945315221
SGK1	3.5195615	0.40548775	0.0004322606736230334	0.0045186041368515265	0.5670498084291188
COPS2	3.519409	0.5071963	0.00043250961261781013	0.0045186041368515265	0.49146638801811215
UGCG	3.5193324	0.874686	0.0004326341323011332	0.0045186041368515265	0.3336816440264716
CCDC186	3.5193324	0.72469914	0.0004326341323011332	0.0045186041368515265	0.365377917102055
DIDO1	3.5174615	0.38956138	0.0004356953394658611	0.0045487765405547755	0.6119818878439568
SPOPL	3.5164309	0.5628695	0.0004373907560091526	0.004564671499940515	0.4433995123650296
CPNE1	3.5155144	0.57748103	0.00043890296122838375	0.004578642630711752	0.40229885057471265
HNRNPK	3.5153618	0.43547338	0.0004391554694179741	0.004579466734234923	0.8895855102751654
APTX	3.5140254	0.4676239	0.00044137070777167304	0.004600749245741614	0.533611981887844
SCFD2	3.5139108	0.45815492	0.00044156106988272253	0.004600916430088708	0.8780912574016022
MFSD14A	3.51162	0.52422756	0.000445384443213899	0.004638923287191964	0.48484848484848486
UBR1	3.5088708	0.48647457	0.00045001327511540764	0.0046852861420595485	0.5043538836642285
FBXL20	3.5081072	0.4265023	0.0004513070070345023	0.004696399454962961	0.7297109021246952
TMEM67	3.508031	0.98343766	0.00045143657095597433	0.004696399454962961	0.2720306513409962
ZNF767P	3.507382	0.47852972	0.00045253926665847895	0.0047058589329030094	0.5151515151515151
ARHGAP17	3.5071146	0.9280388	0.000452994048014418	0.0047058589329030094	0.2828282828282828
TYW1	3.50616	0.42641145	0.0004546217512051751	0.0047202328401094356	0.7105538140020898
NBDY	3.504022	0.67830676	0.0004582876324136298	0.004748953860342729	0.37025426680599094
SZRD1	3.5038693	0.82314265	0.00045855053372896934	0.004749813279712986	0.32009752699407873
HIPK3	3.5032964	0.5166572	0.0004595376675375061	0.004758170913816163	0.4047370254266806
HGSNAT	3.5031438	0.96260506	0.0004598012379018502	0.0047590329693896205	0.2828282828282828
POT1	3.5020747	0.53633684	0.00046165018378029537	0.004776296864176141	0.4653430860327412
TBC1D12	3.501311	0.55541277	0.0004629751041452135	0.004786938037786645	0.46917450365726227
INO80	3.501273	0.4628806	0.00046304144320347454	0.004786938037786645	0.5879484500174156
STAG3L4	3.50112	0.6153869	0.00046330688813675096	0.004787806851446072	0.389063044235458
SPG7	3.4982948	0.4042283	0.00046824330122906054	0.004835033430883645	0.5816788575409265
ENSG00000262879	3.4976456	0.44355798	0.00046938425206871	0.0048449192666599385	0.5719261581330547
SFSWAP	3.494553	0.4971818	0.0004748562541590037	0.004895656685944759	0.5322187391152908
WNT10B	3.4944003	0.68199426	0.00047512801226702963	0.0048965457351674005	0.37861372344130967
MCCC2	3.4934459	0.43988213	0.0004768297900090146	0.004912165748519876	0.5566004876349704
TAB2	3.4931786	0.5769027	0.00047730730563434525	0.0049151664914581636	0.4169278996865204
IQSEC1	3.4920714	0.7374363	0.0004792903404233478	0.0049336622288585884	0.359108324625566
PNRC2	3.484206	0.75676787	0.0004935994408023414	0.005073041293261759	0.3288052943225357
CCDC57	3.482526	0.5005252	0.0004967069387944913	0.005102991917323087	0.47335423197492166
NCALD	3.4823732	0.5816771	0.0004969903412939089	0.005103916761778264	0.5238592824799722
GPRIN3	3.482144	0.49863613	0.0004974157277511248	0.00510629844517131	0.4897248345524208
NDUFS2	3.4798915	0.40672892	0.0005016168151299623	0.005145422697911036	0.6450714036920934
PKP4	3.4792042	0.4489522	0.0005029050738510445	0.005156633105730621	0.7196098920236851
UBA6	3.4788988	0.4675362	0.000503478622823707	0.005160509239683922	0.4831069313827934
PRPF39	3.4783642	0.666706	0.00050448380119048	0.0051688047223681435	0.3719958202716823
ECHDC1	3.477677	0.5216727	0.0005057789225626497	0.005180063291888247	0.49007314524555906
DCP1A	3.4766462	0.4358269	0.0005077274175966625	0.00519800222367289	0.5231626610936956
PCAT1	3.4757297	0.7686725	0.0005094652856434922	0.005213771727021593	0.35980494601184254
PAWR	3.473668	0.39417964	0.0005133957832289306	0.005251959266186499	0.7506095437129919
PAM	3.4720263	0.47868964	0.0005165458197161039	0.0052800905576170145	0.5799373040752351
DCTN4	3.4692771	0.5327097	0.0005218606664630122	0.005330289694256301	0.4667363288052943
P2RX7	3.469048	0.7374834	0.0005223058631810337	0.0053327731709620985	0.3845350052246604
FXR1	3.4677117	0.42333004	0.0005249099066051263	0.005357288153530201	0.7460815047021944
STXBP5	3.4668717	0.54311603	0.0005265529214088159	0.0053719796114197445	0.44653430860327414
ARHGAP18	3.465039	0.6937044	0.0005301543305351694	0.005404543548016502	0.3458725182863114
ZNF330	3.4638937	0.5894191	0.0005324168534523713	0.00542551274639708	0.3946360153256705
TAF1D	3.4627101	0.45035568	0.0005347642436376442	0.005447330251767018	0.7617554858934169
ATR	3.461641	0.4518831	0.0005368927522591513	0.0054669021644968285	0.864158829676071
TM9SF3	3.4606102	0.38139063	0.0005389527163058357	0.005485761296359398	0.7439916405433646
CDK17	3.4526684	0.43884832	0.0005550706975268659	0.005645464708989044	0.7056774642981539
LANCL2	3.4522486	0.6940635	0.0005559354662652826	0.005652081957295687	0.3995123650296064
MORC3	3.4483159	0.6588629	0.0005640939535761173	0.005730612670028662	0.3507488679902473
FBXO28	3.447705	0.86216813	0.0005653712520910902	0.005741378782778047	0.31173807035876
CTSB	3.439076	0.6137922	0.0005837032103960706	0.005918432129075486	0.4043887147335423
SLC9B2	3.43186	0.52506495	0.0005994572486681334	0.00606651655065109	0.511320097526994
PIGC	3.4309053	0.87796205	0.0006015705034483225	0.006085569297628047	0.29083942877046326
LMBRD2	3.4281182	0.5051283	0.0006077809569105724	0.006141333382749134	0.4169278996865204
SRSF2	3.42766	0.40283632	0.0006088075457075802	0.0061469998293267655	0.8119122257053292
JAZF1	3.427469	0.6326245	0.0006092357671074385	0.006148971166832362	0.41448972483455243
ENSG00000253108	3.4265528	0.8942398	0.0006112951343659101	0.006167397737507441	0.294322535701846
SLC20A2	3.4254072	0.434089	0.0006138784530146538	0.006191094386861199	0.593521421107628
HOMER1	3.4220092	0.6929742	0.0006216021944130963	0.006266595384700095	0.35806339254615116
ITFG2	3.4213219	0.54442734	0.000623175251299547	0.006277658170820208	0.4437478230581679
CYP20A1	3.4190693	0.48099664	0.0006283573865580126	0.006325032991390398	0.49669104841518635
SMAD4	3.4179237	0.44608745	0.0006310077190391923	0.006349289641098514	0.509926854754441
EFTUD2	3.4161675	0.55939806	0.0006350917670936915	0.006387948555222484	0.4454893765238593
ARMH4	3.4149837	0.92951185	0.0006378579146894113	0.006410884974256523	0.25914315569487983
GGA1	3.4132657	0.48997265	0.0006418932366694942	0.006446532798865282	0.4942528735632184
CD2AP	3.4130747	0.5210184	0.0006423430685496193	0.006448596655850172	0.5252525252525253
CASP10	3.410593	0.4073614	0.0006482176272989787	0.006502625555797015	0.6694531522117729
PDZK1	3.4099057	0.5749591	0.0006498532404502999	0.006516556449545884	0.39219784047370254
SYPL1	3.403797	0.81346077	0.0006645616397718008	0.006653936023709081	0.3218390804597701
ZNF507	3.4007804	0.6565643	0.0006719375111825136	0.006725235772711445	0.382793451758969
VAV1	3.3993678	0.63974476	0.0006754181397101826	0.006752390515670776	0.3625914315569488
CCNL1	3.3984134	0.41320062	0.0006777793964329212	0.00677343112838095	0.7547892720306514
ELMOD2	3.3971534	0.918444	0.0006809080064576952	0.006802121504329277	0.2884012539184953
FBXO41	3.3960462	0.56667835	0.0006836684679843257	0.006827113838634245	0.427725531173807
SNHG17	3.3946717	0.70051974	0.000687109719763183	0.0068588830687252985	0.3497039359108325
EWSR1	3.3944044	0.38293892	0.000687780718912931	0.006862985449629107	0.7147335423197492
PDCD6IP	3.393679	0.37099	0.000689605073704484	0.006878589081739397	0.7318007662835249
PRRC2B	3.391999	0.40406516	0.0006938471775667475	0.0069182880836868785	0.6941832114245907
MIGA1	3.391808	0.6321821	0.0006943307663950908	0.006920495437109378	0.37861372344130967
TRANK1	3.390777	0.9800345	0.0006969475634035124	0.006943955092830843	0.29641239986067575
FNTA	3.3885245	0.48021442	0.0007026976780996558	0.006995963718628524	0.4952978056426332
CNOT1	3.3840954	0.40840885	0.0007141317490053621	0.007107118873114073	0.7509578544061303
ACTR3B	3.381499	0.9081034	0.0007209146047960109	0.007171918267765216	0.28422152560083597
AP3B1	3.3806973	0.41305396	0.0007230213757289821	0.007187458820947279	0.8662486938349008
FBXO7	3.3795137	0.736331	0.0007261418264407024	0.007215761003482476	0.3221873911529084
PTDSS1	3.3777192	0.5254763	0.0007308967028439164	0.007256831066093026	0.4454893765238593
POLK	3.3776429	0.44007647	0.000731099678124554	0.007256831066093026	0.5315221177290143
SENP5	3.3771846	0.41357306	0.0007323186297754333	0.007266197592354516	0.6941832114245907
SOD2	3.37665	0.6387127	0.0007337431259153126	0.0072775957618499984	0.35214211076280044
ANKRD10	3.3751612	0.39193648	0.000737724948134511	0.0073033663001178355	0.8885405781957506
REST	3.374741	0.4463523	0.0007388516495141887	0.0073117778723764465	0.6105886450714036
TYW1B	3.3731375	0.3961848	0.0007431683177504595	0.0073510236153411105	0.6913967258794845
TYW5	3.3730612	0.57136136	0.0007433744564598728	0.0073510236153411105	0.4106583072100313
KDM2A	3.3712666	0.36840722	0.0007482340300481018	0.007396307398898708	0.759317311041449
ALDH9A1	3.3692431	0.68608993	0.0007537493583934423	0.007441021783968781	0.3605015673981191
GUF1	3.3691666	0.7322406	0.0007539582213043634	0.007441021783968781	0.3458725182863114
IQCG	3.3681357	0.80555433	0.0007567831357821012	0.0074640423403202535	0.32114245907349354
TTLL5	3.3678684	0.45414823	0.0007575171236707794	0.007468490640658529	0.5102751654475792
LARS2	3.362714	0.38058838	0.0007718025481784714	0.007600815169430745	0.6161616161616161
CEPT1	3.362065	0.5098395	0.0007736190782181153	0.007615862861398999	0.4904214559386973
NT5C3A	3.3610342	0.44440085	0.0007765123150885561	0.007641494978423662	0.5604319052594915
CYTIP	3.3589342	0.47084382	0.0007824370424246726	0.007696929131835402	0.5001741553465692
WWC1	3.358056	0.56638545	0.0007849270761169926	0.0077156723724230115	0.3834900731452456
DDB1	3.3562233	0.4509442	0.0007901473789447955	0.0077612057210606576	0.5134099616858238
KTN1	3.3474798	0.40894958	0.000815499093585861	0.008001289062086107	0.8582375478927203
EXOG	3.3467927	0.54207784	0.0008175234620108056	0.008018170469286955	0.4402647161267851
MIDEAS	3.3431654	0.52514744	0.0008282850861225288	0.008114672708994767	0.4162312783002438
SPTLC1	3.3429744	0.7270386	0.0008288551116362599	0.0081172441415272	0.37513061650992685
TMCO4	3.3422873	0.60363054	0.0008309102181030968	0.00813435214628896	0.415186346220829
NDUFA9	3.3372474	0.41332442	0.0008461260451211312	0.008267976567523885	0.5047021943573667
EXOC5	3.3367128	0.51601046	0.000847754913738342	0.008274702454991146	0.3880181121560432
SNED1	3.33572	0.6792557	0.000850787673659447	0.008301234406984763	0.33577150818530127
FARP2	3.3351855	0.4479935	0.000852424862869918	0.00831413503537537	0.498780912574016
ADAM10	3.3346891	0.43847468	0.0008539477256793148	0.008325911460603679	0.6224312086381052
PURB	3.3324747	0.60279506	0.0008607728253541647	0.008389356417862802	0.37478230581678856
LINS1	3.330833	0.6724925	0.0008658654272192174	0.008435875312143523	0.3458725182863114
ZNRF1	3.3302603	0.9688224	0.0008676484788880457	0.00845012778719269	0.2776036224312086
PIAS2	3.3244185	0.4078146	0.0008860310834868783	0.008622794390290995	0.6879136189481017
MTERF4	3.3231966	0.51094866	0.0008899211807743832	0.008655455020737238	0.42946708463949845
FMNL1	3.3229294	0.41977727	0.0008907742472636352	0.008659375583067817	0.552420759317311
DLGAP4	3.3217459	0.7214756	0.0008945612324611409	0.008692987705576912	0.34831069313827934
KDM1A	3.3206768	0.43431035	0.0008979945564406973	0.008723139612859523	0.5193312434691745
SLC35B4	3.317088	0.70839345	0.0009096102441631572	0.008825397188628122	0.3455242075931731
SLC25A23	3.3170114	0.8028324	0.0009098588925191196	0.008825397188628122	0.34622082897944967
ENSG00000225218	3.3161333	0.81845915	0.0009127228795980203	0.008846674609339166	0.3187042842215256
CSDE1	3.315675	0.46915558	0.0009142204480179605	0.008857936962018368	0.4952978056426332
TENT2	3.3109407	0.3814668	0.0009298292131217198	0.00899596129835834	0.8265412748171369
SACM1L	3.3067408	0.49812675	0.00094388199767596	0.009118549621032802	0.4674329501915709
PDE8A	3.3062444	0.5378078	0.0009455557184902902	0.009131376537912269	0.46987112504353884
MGST1	3.3054807	0.4178693	0.0009481360427742493	0.00915294607788616	0.7826541274817137
GAPDH	3.3048317	0.23957433	0.0009503344452007649	0.009170814264052573	0.9951236502960641
MGAT3	3.3011663	0.5846031	0.0009628378224638445	0.009288076991333423	0.3841866945315221
BANP	3.3007846	0.86141336	0.0009641489822508106	0.009297327032716712	0.30303030303030304
FBXO22	3.2983027	0.44053093	0.0009727119086600291	0.009376473851447827	0.5712295367467781
MOB4	3.297921	0.5995034	0.00097403551563468	0.009385804806186969	0.39533263671194707
TMX3	3.2961264	0.38788512	0.000980278838897645	0.009435630705698594	0.5778474399164054
ENSG00000286328	3.294103	0.7882692	0.0009873636247201259	0.009500360243251288	0.273075583420411
NFKB1	3.2938356	0.3624686	0.0009883028873871934	0.009503760040614847	0.7572274468826193
DCP2	3.2924612	0.61565405	0.0009931464623672349	0.009545562484070805	0.3556252176941832
ATG13	3.2923083	0.67929846	0.00099368599185353	0.009547271344372122	0.36398467432950193
DCUN1D1	3.292003	0.55793303	0.0009947658650041082	0.009554168659044187	0.4096133751306165
FAM13B	3.2877266	0.34973133	0.0010099986132202417	0.009693415781353396	0.6753744339951236
PSMD5	3.2872684	0.47966585	0.0010116434366050104	0.009705672563546361	0.4287704632532219
PEX26	3.2859702	0.83421004	0.0010163172441659241	0.00974696984929914	0.3072100313479624
SLC9A3-AS1	3.279174	0.98620486	0.0010411138945454715	0.009973908899723641	0.2511320097526994
LPCAT3	3.277227	0.7370965	0.001048321049878933	0.01003930967687035	0.3563218390804598
TMEM38B	3.2756996	0.5215692	0.0010540059926008698	0.010090090737292258	0.44200626959247646
FBXO42	3.273905	0.7278389	0.001060722242634046	0.010150704187759383	0.3573667711598746
CHFR	3.2731798	0.5817275	0.0010634485432953337	0.01016941934898324	0.39707419017763845
MFN1	3.272836	0.5125969	0.0010647422101775017	0.010178102554587036	0.5026123301985371
BEND4	3.2718434	0.95080155	0.0010684876525569637	0.010210208042699473	0.28247997213514453
HIVEP2	3.2700107	0.49269304	0.0010754343544002176	0.010269153008569083	0.5144548937652386
DECR1	3.2687125	0.40745866	0.0010803801853013727	0.010308920546152974	0.46464646464646464
SCMH1	3.2672615	0.41786987	0.0010859327705338446	0.01035815815421025	0.7530477185649599
SNX6	3.266918	0.64409214	0.0010872517166916837	0.010366992253845233	0.3761755485893417
S100PBP	3.2659636	0.4327425	0.0010909232339590359	0.010398243739213013	0.5276907001044933
MOB3A	3.2653906	0.76771015	0.0010931316447754782	0.010415531949660361	0.3375130616509927
URI1	3.2643216	0.35041538	0.0010972650775210623	0.010447372724030807	0.7784743991640544
ZMYND11	3.2633672	0.4509731	0.0011009678516869712	0.010478847641389915	0.5193312434691745
PRKAB2	3.2624125	0.6812987	0.001104682177844735	0.010510409776444157	0.3559735283873215
COMMD1	3.2604654	0.38839573	0.0011122953600293578	0.010575220258377104	0.7370254266805991
YLPM1	3.2602744	0.35583618	0.0011130443558630596	0.010578530674934725	0.6137234413096482
PLEKHB2	3.259129	0.5453633	0.0011175481328363568	0.010617511832235409	0.44583768721699757
CPSF6	3.2585182	0.44963986	0.0011199570311194805	0.010636569241574828	0.8975966562173459
SNRK	3.2575254	0.61258477	0.001123881732102858	0.01067000379690314	0.39846743295019155
KLHL24	3.255082	0.39504856	0.0011335967699797665	0.010754500197726807	0.685823754789272
ENSG00000267787	3.2545855	0.98002964	0.0011355795988486767	0.010769440299106403	0.2553117380703588
DNPEP	3.2540128	0.49108258	0.0011378714620202133	0.010787299388325965	0.44932079414838033
CCDC7	3.2510347	0.7097248	0.0011498582290241739	0.010897022706870745	0.31940090560780215
BPNT2	3.2499275	0.58714235	0.001154344532268829	0.01093561207472046	0.4329501915708812
SMCHD1	3.247293	0.42588934	0.0011650839562296089	0.011025478973384033	0.9404388714733543
RBM38	3.2469876	0.66828585	0.0011663350623255652	0.011033362473103455	0.35318704284221525
KIAA1549	3.2443912	0.83764327	0.0011770197001378837	0.011126461656783368	0.2946708463949843
UBAP1	3.2433603	0.6534758	0.0011812871593741506	0.011162804152295725	0.3402995471960989
LINC00467	3.2406113	0.97223866	0.0011927370417296127	0.011258908706140797	0.26750261233019856
ST3GAL2	3.2377095	0.55823946	0.0012049341988894016	0.01135779582545999	0.4110066179031696
WBP1	3.236755	0.8323375	0.0012089715391125247	0.011378582768398413	0.2884012539184953
RAC2	3.2367167	0.69088393	0.001209133292341444	0.011378582768398413	0.34169278996865204
CERT1	3.236106	0.38839045	0.001211724064282376	0.011397374635995992	0.6809474050853361
YWHAG	3.2349224	0.361059	0.001216758282495102	0.011436574554805281	0.6889585510275166
ESR2	3.2346933	0.8301275	0.0012177348759069514	0.011441679095696749	0.2866597004528039
SS18L1	3.2341588	0.775441	0.0012200164100526296	0.011459036694134894	0.2897944966910484
PFDN4	3.2336624	0.49049914	0.001222138512102377	0.011474885005307021	0.39672587948450017
HOMER2	3.2332041	0.6163933	0.0012241004009718617	0.011488204537931968	0.37373737373737376
SPINK5	3.2329369	0.6824357	0.001225246179021891	0.011491799006014488	0.33019853709508884
PFDN1	3.2307987	0.5072115	0.0012344481245562503	0.011569882582177953	0.39150121908742597
UMAD1	3.2277443	0.38870713	0.0012477045091685878	0.011685828641052711	0.7175200278648555
TMEM161B-DT	3.2250717	0.3853297	0.0012594115471155362	0.011791290870173944	0.6485545106234761
GOLM2	3.2236972	0.40042415	0.0012654717223563622	0.011839629623591447	0.6527342389411355
ZNF608	3.2233534	0.8138354	0.0012669909670095917	0.01184964301640119	0.30268199233716475
UBXN2B	3.2231627	0.7389033	0.0012678357192356384	0.011850725528827922	0.30094043887147337
MAX	3.222208	0.5946123	0.0012720672854156481	0.011884485615566443	0.39359108324625564
MRPS27	3.2206044	0.4090396	0.0012792056794186833	0.011942722142517619	0.6506443747823059
HSPA4	3.2206044	0.5262223	0.0012792056794186833	0.011942722142517619	0.4235458028561477
PSEN1	3.2187717	0.52405703	0.001287409113732475	0.012015059667164502	0.41448972483455243
UBP1	3.2178173	0.47560176	0.001291700941732631	0.012046594683798349	0.49808429118773945
CHIC2	3.217359	0.6130783	0.0012937657064636292	0.012058934744329154	0.37338906304423547
ENSG00000248242	3.217321	0.72951645	0.001293937907624755	0.012058934744329154	0.29745733194009055
PKHD1	3.2155645	0.6366939	0.001301882067239393	0.012128688104712073	0.3563218390804598
MYH10	3.215221	0.6317614	0.0013034416146921438	0.012138932440568014	0.34691745036572624
TRIM13	3.2127392	0.64258474	0.001314756307187518	0.012235671091537436	0.3605015673981191
FBXL4	3.2123191	0.4796205	0.0013166800445135202	0.012249254992895784	0.4855451062347614
PAIP2	3.2100284	0.38509348	0.0013272189584842156	0.012342949249920332	0.5889933820968304
HIBADH	3.2098374	0.3777542	0.001328100705358505	0.012346798843440303	0.6391501219087427
SLC5A4-AS1	3.209341	0.70199424	0.001330395777410505	0.012363780194787132	0.30755834204110066
LARP7	3.2064774	0.35824835	0.0013437081870337623	0.012474319444383429	0.6245210727969349
FHIP2A	3.2032702	0.8664957	0.0013587639190443036	0.012600792732022593	0.29292929292929293
KIF3A	3.2026975	0.8290228	0.0013614687614014343	0.012621441875541994	0.2762103796586555
MT-CO2	3.202545	0.18939938	0.0013621908910361829	0.012623702312892547	1.0
POMK	3.2014759	0.6049408	0.001367255699165098	0.012666191529682146	0.37513061650992685
MAPRE1	3.2009032	0.49416873	0.0013699761287328128	0.012686940338822852	0.3981191222570533
TNIP1	3.200063	0.4253264	0.0013739751238140876	0.01271951085332347	0.5168930686172065
MED4	3.199605	0.37455684	0.00137616092897198	0.012735278891429688	0.4890282131661442
OAF	3.1989176	0.51264316	0.0013794456505452416	0.012756730572824303	0.39254615116684083
LIN28B	3.1982687	0.9433096	0.0013825545253955648	0.012781002307798649	0.27446882619296414
PDE6D	3.1972759	0.47953114	0.0013873217755307943	0.012820582500554711	0.3887147335423197
NRSN2-AS1	3.1960924	0.6497982	0.0013930256151341066	0.012864284485736345	0.33159177986764193
EPM2AIP1	3.1955578	0.6255431	0.0013956086243262706	0.012879125322322818	0.36886102403343785
DPP9	3.1944504	0.65941644	0.0014009731986066142	0.012924112419022847	0.3159177986764194
GUSBP1	3.1921215	0.38917235	0.0014123194188088003	0.013015134923401072	0.6036224312086381
HTT	3.1910143	0.6081804	0.0014177431829936497	0.013060557008290192	0.36816440264716127
THRAP3	3.1906705	0.38817057	0.0014194303206871586	0.013071536794799783	0.6666666666666666
CHTOP	3.1885324	0.47257838	0.0014299697239539243	0.013159411061476962	0.4329501915708812
EXOSC7	3.1877687	0.5445938	0.0014337512462488083	0.013189611935254373	0.4029954719609892
MICAL3	3.1870816	0.39642674	0.0014371624957230217	0.013216386672340666	0.6266109369557645
BMI1	3.1866233	0.43667093	0.0014394408166866562	0.013231612802091985	0.46429815395332635
FBXW2	3.186547	0.52165335	0.0014398208603648005	0.013231612802091985	0.3834900731452456
ENSG00000282917	3.1853633	0.34822258	0.001445723376785637	0.013280750877533278	0.6934865900383141
CASTOR3P	3.1851726	0.78258663	0.0014466774816393807	0.013280750877533278	0.30407523510971785
FEZ2	3.184447	0.518111	0.0014503083754415951	0.013304827581866534	0.4280738418669453
TOGARAM1	3.181087	0.47271952	0.0014672349398068656	0.013446087418862015	0.5266457680250783
TMEM181	3.1805143	0.66080403	0.0014701382451705596	0.013468017599717661	0.3605015673981191
KDM4B	3.1795218	0.61936283	0.0014751831853382679	0.01350954538883862	0.3622431208638105
NUMB	3.1733365	0.49010408	0.0015069781009892696	0.013785217047699378	0.4385231626610937
AKAP11	3.17326	0.4497172	0.001507374546268344	0.013785217047699378	0.4336468129571578
TSC22D4	3.172611	0.8739481	0.001510748212360045	0.013810133331408422	0.2709857192615813
TRAPPC13	3.1723056	0.6144731	0.0015123382255257652	0.013816248801073561	0.35353535353535354
CYFIP1	3.169633	0.7733888	0.0015263167407491675	0.013929487461477447	0.28770463253221873
MARCHF5	3.1690602	0.5579749	0.0015293275777129589	0.013947319543392579	0.4043887147335423
CREBRF	3.1683347	0.43138188	0.0015331491574941882	0.013977342215455652	0.4841518634622083
